trade_id,signal_id,strategy,symbol,broker_symbol,direction,model,signal_time_utc,entry_time_utc,exit_time_utc,signal_price,entry_price,fill_price,structural_stop,effective_stop,stop_price,initial_risk,destination_target,active_target,destination_reward_risk_at_fill,exit_price,exit_reason,status,outcome,r,realized_r,peak_r,mfe_r,mae_r,partial_banked,partial_fraction,remaining_fraction,final_stop_price,final_stop_r,bars_held_5m,spread_at_fill_points,spread_at_fill_price,spread_pct_of_initial_risk,entry_zone_id,destination_zone_id,campaign_zone_count,stop_basis
trade-3c6d3f988ffa42c7,3c6d3f988ffa42c7,s146,USDCHF,USDCHFm,long,aggressive_liquidation,2026-05-08T09:25:00Z,2026-05-08T09:25:00Z,2026-05-08T11:05:00Z,0.777738885,0.77783,0.77783,0.777481124,0.777481124,0.777481124,0.000348876,0.78139,0.78139,10.2041986264,0.778353314,trailing_stop,win,win,1.375,1.375,2.0351070294,2.1210974673,-0.4872791479,True,0.5,0.5,0.778353314,1.5,20,13.0,0.00013,0.3726252307,15m-1778170500-1-477a8a,4h-1778025600--1-7658ea,1,swept_wick_plus_buffer
trade-cdbddc0b6fc43384,cdbddc0b6fc43384,s146,AUDUSD,AUDUSDm,short,aggressive_liquidation,2026-05-08T13:00:00Z,2026-05-08T13:00:00Z,2026-05-10T23:25:00Z,0.7235838095,0.72379,0.72379,0.725096253,0.725096253,0.725096253,0.001306253,0.71942,0.71942,3.3454468621,0.72379,breakeven_stop,win,win,0.625,0.625,1.454542114,1.454542114,-0.9110026924,True,0.5,0.5,0.72379,0.0,124,9.0,9e-05,0.0688993633,15m-1778167800--1-98311e,4h-1777996800-1-a4936a,1,15m_zone_distal_plus_buffer
trade-0cd52a03b7ff9bcb,0cd52a03b7ff9bcb,s146,USDCHF,USDCHFm,long,aggressive_liquidation,2026-05-08T14:45:00Z,2026-05-08T14:45:00Z,2026-05-08T18:10:00Z,0.777748883,0.77779,0.77779,0.7764311765,0.7764311765,0.7764311765,0.0013588235,0.78139,0.78139,2.6493507067,0.7764311765,stop_loss,loss,loss,-1.0,-1.0,0.1251082278,0.1251082278,-1.0376623601,False,0.0,1.0,0.7764311765,-1.0,41,13.0,0.00013,0.0956709977,15m-1778247000-1-bd54a4,4h-1778025600--1-7658ea,1,liquidity_pool_plus_buffer
trade-2e839bb580fcc388,2e839bb580fcc388,s146,USDCAD,USDCADm,short,aggressive_liquidation,2026-05-08T17:10:00Z,2026-05-08T17:10:00Z,2026-05-08T21:00:00Z,1.36841157,1.3686,1.3686,1.369548474,1.369548474,1.369548474,0.000948474,1.36,1.36,9.0671963596,1.367651526,trailing_stop,win,win,1.125,1.125,1.5393147308,1.5393147308,-0.3479273022,True,0.5,0.5,1.367651526,1.0,46,14.0,0.00014,0.1476055221,15m-1778252400--1-b4c129,4h-1778040000-1-285556,1,liquidity_pool_plus_buffer
trade-69019ed0dace16db,69019ed0dace16db,s146,USDCAD,USDCADm,short,conservative_mss,2026-05-08T18:55:00Z,2026-05-08T18:55:00Z,2026-05-08T20:00:00Z,1.3677616005,1.368,1.368,1.368568425,1.368568425,1.368568425,0.000568425,1.3656,1.3656,4.2221929014,1.368568425,stop_loss,loss,loss,-1.0,-1.0,0.5981439944,0.5981439944,-1.0203632845,False,0.0,1.0,1.368568425,-1.0,13,14.0,0.00014,0.2462945859,15m-1778262300--1-72457a,4h-1778227200-1-a777b6,1,liquidity_pool_plus_buffer
trade-d74ad465e7c15716,d74ad465e7c15716,s146,USDCAD,USDCADm,short,aggressive_liquidation,2026-05-08T20:00:00Z,2026-05-08T20:00:00Z,2026-05-08T20:55:00Z,1.3679115945,1.36809,1.36809,1.3685184225,1.3685184225,1.3685184225,0.0004284225,1.3656,1.3656,5.8120196768,1.3674473662,trailing_stop,win,win,1.375,1.375,2.2174372261,2.2174372261,-0.6068775566,True,0.5,0.5,1.3674473662,1.5,11,14.0,0.00014,0.3267802228,15m-1778264100--1-89b02f,4h-1778227200-1-a777b6,1,liquidity_pool_plus_buffer
trade-d815f3a06b148949,d815f3a06b148949,s146,USDCAD,USDCADm,short,aggressive_liquidation,2026-05-10T21:45:00Z,2026-05-10T21:45:00Z,2026-05-10T21:50:00Z,1.3682815805,1.36839,1.36839,1.368508422,1.368508422,1.368508422,0.000118422,1.3656,1.3656,23.5598115215,1.368508422,stop_loss,loss,loss,-1.0,-1.0,0.0,0.0,-3.7999696002,False,0.0,1.0,1.368508422,-1.0,1,40.0,0.0004,3.3777507558,15m-1778269500--1-57118a,4h-1778227200-1-a777b6,1,15m_zone_distal_plus_buffer
trade-0f4d11aa4bce97eb,0f4d11aa4bce97eb,s146,NZDUSD,NZDUSDm,long,aggressive_liquidation,2026-05-11T00:05:00Z,2026-05-11T00:05:00Z,2026-05-12T15:30:00Z,0.5950097465,0.59508,0.59508,0.5934603255,0.5934603255,0.5934603255,0.0016196745,0.59742,0.59742,1.4447347291,0.5934603255,stop_loss,loss,loss,-1.0,-1.0,1.0742899268,1.0742899268,-1.0681158467,False,0.0,1.0,0.5934603255,-1.0,473,14.0,0.00014,0.0864371205,15m-1778211900-1-2ce6c3,4h-1778140800--1-fa6df5,2,liquidity_pool_plus_buffer
trade-abcd6bd7ae07916a,abcd6bd7ae07916a,s146,USDJPY,USDJPYm,short,aggressive_liquidation,2026-05-11T00:20:00Z,2026-05-11T00:20:00Z,2026-05-11T00:45:00Z,156.85615585,156.884,156.884,156.9638478,156.9638478,156.9638478,0.0798478,156.413,156.413,5.8987223192,156.9638478,stop_loss,loss,loss,-1.0,-1.0,0.2254288784,0.2254288784,-1.0895729125,False,0.0,1.0,156.9638478,-1.0,5,10.0,0.01,0.1252382658,15m-1778207400--1-fe1215,4h-1778126400-1-b8679e,1,15m_zone_distal_plus_buffer
trade-7490916e55acd9b1,7490916e55acd9b1,s146,NZDUSD,NZDUSDm,long,aggressive_liquidation,2026-05-11T01:45:00Z,2026-05-11T01:45:00Z,2026-05-11T02:50:00Z,0.5949197435,0.59501,0.59501,0.5946602655,0.5946602655,0.5946602655,0.0003497345,0.59742,0.59742,6.8909415571,0.5946602655,stop_loss,loss,loss,-1.0,-1.0,0.8863866733,0.8863866733,-1.2009109768,False,0.0,1.0,0.5946602655,-1.0,13,14.0,0.00014,0.4003036589,15m-1778457600-1-c1ac7e,4h-1778140800--1-fa6df5,2,swept_wick_plus_buffer
trade-fbb137aef0e470ef,fbb137aef0e470ef,s146,USDJPY,USDJPYm,short,aggressive_liquidation,2026-05-11T06:05:00Z,2026-05-11T06:05:00Z,2026-05-11T06:35:00Z,157.09414365,157.127,157.127,157.165357875,157.165357875,157.165357875,0.038357875,156.413,156.413,18.6141698413,157.0694631875,trailing_stop,win,win,1.375,1.375,2.1377618025,2.5027455249,-0.5474755836,True,0.5,0.5,157.0694631875,1.5,6,10.0,0.01,0.2607026588,15m-1778472900--1-6715a9,4h-1778126400-1-b8679e,1,liquidity_pool_plus_buffer
trade-5f9507d2b312654d,5f9507d2b312654d,s146,USDJPY,USDJPYm,short,aggressive_liquidation,2026-05-11T08:05:00Z,2026-05-11T08:05:00Z,2026-05-11T08:30:00Z,157.09614475,157.102,157.102,157.15285725,157.15285725,157.15285725,0.05085725,156.413,156.413,13.5477242674,157.05114275,trailing_stop,win,win,1.125,1.125,1.533704634,1.533704634,-0.2752803189,True,0.5,0.5,157.05114275,1.0,5,10.0,0.01,0.1966287992,15m-1778478300--1-d88a37,4h-1778126400-1-b8679e,1,liquidity_pool_plus_buffer
trade-69d386e2a972a692,69d386e2a972a692,s146,AUDUSD,AUDUSDm,short,aggressive_liquidation,2026-05-11T08:40:00Z,2026-05-11T08:40:00Z,2026-05-11T13:10:00Z,0.724083794,0.72411,0.72411,0.7249262445,0.7249262445,0.7249262445,0.0008162445,0.71942,0.71942,5.7458273838,0.7249262445,stop_loss,loss,loss,-1.0,-1.0,0.6248127859,0.6248127859,-1.1883694163,False,0.0,1.0,0.7249262445,-1.0,54,9.0,9e-05,0.1102610799,15m-1778272200--1-2ab9ea,4h-1777996800-1-a4936a,1,15m_zone_distal_plus_buffer
trade-8eef11dcd71c374b,8eef11dcd71c374b,s146,EURUSD,EURUSDm,short,aggressive_liquidation,2026-05-11T13:20:00Z,2026-05-11T13:20:00Z,2026-05-11T13:50:00Z,1.1778711035,1.17794,1.17794,1.1787289335,1.1787289335,1.1787289335,0.0007889335,1.17304,1.17304,6.2109163827,1.1787289335,stop_loss,loss,loss,-1.0,-1.0,0.0,0.0,-1.115429881,False,0.0,1.0,1.1787289335,-1.0,6,8.0,8e-05,0.1014027165,15m-1778272200--1-530a69,4h-1778198400-1-b3038b,1,15m_zone_distal_plus_buffer
trade-7a5b9387427d12a5,7a5b9387427d12a5,s146,USDJPY,USDJPYm,short,aggressive_liquidation,2026-05-11T14:40:00Z,2026-05-11T14:40:00Z,2026-05-11T16:45:00Z,157.0191485,157.03,157.03,157.1418567,157.1418567,157.1418567,0.1118567,156.413,156.413,5.5159860786,157.1418567,stop_loss,loss,loss,-1.0,-1.0,0.4112404532,0.4112404532,-1.1622012807,False,0.0,1.0,157.1418567,-1.0,25,10.0,0.01,0.0894000985,15m-1778503500--1-0bfe3b,4h-1778126400-1-b8679e,1,liquidity_pool_plus_buffer
trade-59172ceec4048787,59172ceec4048787,s146,NZDUSD,NZDUSDm,long,aggressive_liquidation,2026-05-12T07:20:00Z,2026-05-12T07:20:00Z,2026-05-12T15:25:00Z,0.594589727,0.59468,0.59468,0.593650316,0.593650316,0.593650316,0.001029684,0.59742,0.59742,2.6610105625,0.593650316,stop_loss,loss,loss,-1.0,-1.0,1.0682889119,1.0682889119,-1.0100186077,False,0.0,1.0,0.593650316,-1.0,97,14.0,0.00014,0.1359640433,15m-1778478300-1-f5ef49,4h-1778140800--1-fa6df5,1,liquidity_pool_plus_buffer
trade-12ee3c0668a260c0,12ee3c0668a260c0,s146,NZDUSD,NZDUSDm,long,aggressive_liquidation,2026-05-12T11:10:00Z,2026-05-12T11:10:00Z,2026-05-12T15:20:00Z,0.5948597415,0.59495,0.59495,0.5939553008,0.5939553008,0.5939553008,0.0009946992,0.59742,0.59742,2.4831626243,0.5939553008,stop_loss,loss,loss,-1.0,-1.0,0.8344230681,0.8344230681,-1.0555954476,False,0.0,1.0,0.5939553008,-1.0,50,14.0,0.00014,0.1407460597,15m-1778577300-1-155280,4h-1778140800--1-fa6df5,1,liquidity_pool_plus_buffer
trade-57d98b2f82f91258,57d98b2f82f91258,s146,GBPUSD,GBPUSDm,long,aggressive_liquidation,2026-05-12T11:10:00Z,2026-05-12T11:10:00Z,2026-05-12T12:15:00Z,1.353547674,1.35356,1.35356,1.352092392,1.352092392,1.352092392,0.001467608,1.36068,1.36068,4.8514317175,1.352092392,stop_loss,loss,loss,-1.0,-1.0,0.6268703905,0.6268703905,-1.0425127146,False,0.0,1.0,1.352092392,-1.0,13,10.0,0.0001,0.0681380859,15m-1778576400-1-ed4cd5,4h-1778500800--1-68438e,1,liquidity_pool_plus_buffer
trade-547292bec71b2628,547292bec71b2628,s146,USDCAD,USDCADm,short,aggressive_liquidation,2026-05-12T12:45:00Z,2026-05-12T12:45:00Z,2026-05-12T13:10:00Z,1.3706114645,1.37071,1.37071,1.3712385585,1.3712385585,1.3712385585,0.0005285585,1.36665,1.36665,7.6812689608,1.37071,breakeven_stop,win,win,0.625,0.625,1.4189536258,1.4189536258,-0.3594682519,True,0.5,0.5,1.37071,0.0,5,14.0,0.00014,0.2648713435,15m-1778583600--1-4e17cc,4h-1778500800-1-44523d,1,swept_wick_plus_buffer
trade-0c605526ea6cad5c,0c605526ea6cad5c,s146,NZDUSD,NZDUSDm,long,aggressive_liquidation,2026-05-12T13:25:00Z,2026-05-12T13:25:00Z,2026-05-12T13:55:00Z,0.5950597465,0.59507,0.59507,0.5944052783,0.5944052783,0.5944052783,0.0006647217,0.59742,0.59742,3.5353138362,0.5944052783,stop_loss,loss,loss,-1.0,-1.0,0.3911411053,0.3911411053,-1.0079405405,False,0.0,1.0,0.5944052783,-1.0,6,14.0,0.00014,0.2106144413,15m-1778588100-1-ac99eb,4h-1778140800--1-fa6df5,1,liquidity_pool_plus_buffer
trade-09d5082334d51616,09d5082334d51616,s146,USDJPY,USDJPYm,short,aggressive_liquidation,2026-05-12T14:00:00Z,2026-05-12T14:00:00Z,2026-05-12T15:30:00Z,157.63711755,157.646,157.646,157.7538873,157.7538873,157.7538873,0.1078873,156.413,156.413,11.4285926147,157.7538873,stop_loss,loss,loss,-1.0,-1.0,0.611749483,0.611749483,-1.0473892664,False,0.0,1.0,157.7538873,-1.0,18,10.0,0.01,0.0926893156,15m-1778563800--1-67c199,4h-1778126400-1-b8679e,1,15m_zone_distal_plus_buffer
trade-b4c55f961cae1ca9,b4c55f961cae1ca9,s146,EURUSD,EURUSDm,long,aggressive_liquidation,2026-05-12T17:05:00Z,2026-05-12T17:05:00Z,2026-05-12T21:20:00Z,1.173198656,1.1732,1.1732,1.1720713935,1.1720713935,1.1720713935,0.0011286065,1.1777,1.1777,3.9872178656,1.1732,breakeven_stop,win,win,0.625,0.625,1.275909717,1.275909717,-0.3101169451,True,0.5,0.5,1.1732,0.0,51,8.0,8e-05,0.0708838732,15m-1778598900-1-b00f3b,4h-1778529600--1-5438f9,1,liquidity_pool_plus_buffer
trade-839e416a03dd5758,839e416a03dd5758,s146,EURUSD,EURUSDm,long,aggressive_liquidation,2026-05-12T22:00:00Z,2026-05-12T22:00:00Z,2026-05-13T06:15:00Z,1.1738986905,1.17393,1.17393,1.172641365,1.172641365,1.172641365,0.001288635,1.1777,1.1777,2.9255762881,1.172641365,stop_loss,loss,loss,-1.0,-1.0,0.1629631354,0.1629631354,-1.0398600069,False,0.0,1.0,1.172641365,-1.0,99,8.0,8e-05,0.0620811944,15m-1778608800-1-2db49c,4h-1778529600--1-5438f9,1,liquidity_pool_plus_buffer
trade-1c6cbf4633d4f18a,1c6cbf4633d4f18a,s146,USDJPY,USDJPYm,short,aggressive_liquidation,2026-05-13T00:40:00Z,2026-05-13T00:40:00Z,2026-05-13T00:50:00Z,157.64011715,157.656,157.656,157.71888555,157.71888555,157.71888555,0.06288555,156.413,156.413,19.7660670854,157.71888555,stop_loss,loss,loss,-1.0,-1.0,0.0,0.0,-1.1767409206,False,0.0,1.0,157.71888555,-1.0,2,10.0,0.01,0.1590190433,15m-1778607900--1-723e90,4h-1778126400-1-b8679e,1,swept_wick_plus_buffer
trade-f9691c3fb52d3acd,f9691c3fb52d3acd,s146,NZDUSD,NZDUSDm,long,aggressive_liquidation,2026-05-13T04:50:00Z,2026-05-13T04:50:00Z,2026-05-13T07:40:00Z,0.593989698,0.5941,0.5941,0.5934803245,0.5934803245,0.5934803245,0.0006196755,0.59742,0.59742,5.3576428308,0.5934803245,stop_loss,loss,loss,-1.0,-1.0,0.5648117442,0.5648117442,-1.0812110532,False,0.0,1.0,0.5934803245,-1.0,34,14.0,0.00014,0.2259246977,15m-1778604300-1-9fad73,4h-1778140800--1-fa6df5,1,15m_zone_distal_plus_buffer
trade-ff02eba73cc3e728,ff02eba73cc3e728,s146,USDCHF,USDCHFm,short,aggressive_liquidation,2026-05-13T07:50:00Z,2026-05-13T07:50:00Z,2026-05-13T07:55:00Z,0.781260935,0.7813,0.7813,0.7817090835,0.7817090835,0.7817090835,0.0004090835,0.77856,0.77856,6.6978990842,0.7817090835,stop_loss,loss,loss,-1.0,-1.0,0.0,0.0,-1.1489096969,False,0.0,1.0,0.7817090835,-1.0,1,13.0,0.00013,0.3177835332,15m-1778608800--1-1d49f9,4h-1778500800-1-2f28f5,1,15m_zone_distal_plus_buffer
trade-096050da11edecee,096050da11edecee,s146,GBPUSD,GBPUSDm,long,aggressive_liquidation,2026-05-13T08:15:00Z,2026-05-13T08:15:00Z,2026-05-13T09:05:00Z,1.352727631,1.35272,1.35272,1.3515024215,1.3515024215,1.3515024215,0.0012175785,1.36068,1.36068,6.537566161,1.3515024215,stop_loss,loss,loss,-1.0,-1.0,0.5420595058,0.5420595058,-1.0184148291,False,0.0,1.0,1.3515024215,-1.0,10,10.0,0.0001,0.0821302282,15m-1778608800-1-cbe9eb,4h-1778500800--1-68438e,1,15m_zone_distal_plus_buffer
trade-67db2d04aaae4d55,67db2d04aaae4d55,s146,EURUSD,EURUSDm,long,aggressive_liquidation,2026-05-13T16:10:00Z,2026-05-13T16:10:00Z,2026-05-14T11:40:00Z,1.1713485645,1.17138,1.17138,1.170181488,1.170181488,1.170181488,0.001198512,1.17323,1.17323,1.5435807067,1.170181488,stop_loss,loss,loss,-1.0,-1.0,0.6007449237,0.6007449237,-1.1347404114,False,0.0,1.0,1.170181488,-1.0,234,8.0,8e-05,0.066749436,15m-1778682600-1-6bb8fa,4h-1778601600--1-ef5be5,1,liquidity_pool_plus_buffer
trade-1610914b76e7cd56,1610914b76e7cd56,s146,EURUSD,EURUSDm,long,aggressive_liquidation,2026-05-13T16:50:00Z,2026-05-13T16:50:00Z,2026-05-13T16:55:00Z,1.1713285545,1.17117,1.17117,1.1708864528,1.1708864528,1.1708864528,0.0002835473,1.17323,1.17323,7.2651030825,1.1708864528,stop_loss,loss,loss,-1.0,-1.0,0.0,0.0,-1.0227572301,False,0.0,1.0,1.1708864528,-1.0,1,8.0,8e-05,0.2821399255,15m-1778687100-1-95b1a9,4h-1778601600--1-ef5be5,1,liquidity_pool_plus_buffer
trade-302f097c176c0404,302f097c176c0404,s146,USDJPY,USDJPYm,short,aggressive_liquidation,2026-05-14T00:15:00Z,2026-05-14T00:15:00Z,2026-05-14T01:05:00Z,157.81810825,157.835,157.835,157.89689445,157.89689445,157.89689445,0.06189445,156.413,156.413,22.9745962683,157.89689445,stop_loss,loss,loss,-1.0,-1.0,0.3554438241,0.3554438241,-1.0824880098,False,0.0,1.0,157.89689445,-1.0,10,10.0,0.01,0.1615653746,15m-1778704200--1-9755f1,4h-1778126400-1-b8679e,2,liquidity_pool_plus_buffer
trade-1e18f9da6b25e74f,1e18f9da6b25e74f,s146,EURUSD,EURUSDm,long,aggressive_liquidation,2026-05-14T03:15:00Z,2026-05-14T03:15:00Z,2026-05-14T06:15:00Z,1.1712285565,1.1712,1.1712,1.1707714585,1.1707714585,1.1707714585,0.0004285415,1.17323,1.17323,4.736997467,1.1707714585,stop_loss,loss,loss,-1.0,-1.0,1.1667481446,1.1667481446,-1.3300928848,False,0.0,1.0,1.1707714585,-1.0,36,8.0,8e-05,0.1866797031,15m-1778701500-1-d1fbf2,4h-1778601600--1-ef5be5,1,15m_zone_distal_plus_buffer
trade-b62c7d438e161045,b62c7d438e161045,s146,USDCAD,USDCADm,short,aggressive_liquidation,2026-05-14T06:20:00Z,2026-05-14T06:20:00Z,2026-05-14T06:55:00Z,1.3705914655,1.37069,1.37069,1.3708785405,1.3708785405,1.3708785405,0.0001885405,1.36665,1.36665,21.427756901,1.3704071892,trailing_stop,win,win,1.375,1.375,2.3337160981,2.3337160981,-0.8486240357,True,0.5,0.5,1.3704071892,1.5,7,14.0,0.00014,0.7425460312,15m-1778730300--1-b88829,4h-1778500800-1-44523d,1,liquidity_pool_plus_buffer
trade-f97bf06df24fe63a,f97bf06df24fe63a,s146,AUDUSD,AUDUSDm,short,aggressive_liquidation,2026-05-14T07:00:00Z,2026-05-14T07:00:00Z,2026-05-14T08:10:00Z,0.7259336965,0.72605,0.72605,0.7269263445,0.7269263445,0.7269263445,0.0008763445,0.72349,0.72349,2.9212256139,0.7247354832,trailing_stop,win,win,1.375,1.375,2.1909192104,2.1909192104,-0.1597545258,True,0.5,0.5,0.7247354832,1.5,14,9.0,9e-05,0.102699338,15m-1778688900--1-c35cd2,4h-1778644800-1-9c0e2f,1,15m_zone_distal_plus_buffer
trade-48887d3ca2afec32,48887d3ca2afec32,s146,EURUSD,EURUSDm,long,aggressive_liquidation,2026-05-14T07:25:00Z,2026-05-14T07:25:00Z,2026-05-14T08:00:00Z,1.1711885555,1.17118,1.17118,1.1705714685,1.1705714685,1.1705714685,0.0006085315,1.17323,1.17323,3.3687656268,1.1705714685,stop_loss,loss,loss,-1.0,-1.0,0.6737531254,0.6737531254,-1.0352791926,False,0.0,1.0,1.1705714685,-1.0,7,8.0,8e-05,0.1314640245,15m-1778738400-1-353563,4h-1778601600--1-ef5be5,1,liquidity_pool_plus_buffer
trade-90520be53aeda388,90520be53aeda388,s146,USDCHF,USDCHFm,short,aggressive_liquidation,2026-05-14T10:25:00Z,2026-05-14T10:25:00Z,2026-05-14T10:45:00Z,0.781550917,0.78167,0.78167,0.7821491055,0.7821491055,0.7821491055,0.0004791055,0.77856,0.77856,6.4912634065,0.7821491055,stop_loss,loss,loss,-1.0,-1.0,0.104361148,0.104361148,-1.0853559393,False,0.0,1.0,0.7821491055,-1.0,4,13.0,0.00013,0.2713389848,15m-1778751000--1-3872a4,4h-1778500800-1-2f28f5,1,liquidity_pool_plus_buffer
trade-e5fcd301a32e52b3,e5fcd301a32e52b3,s146,GBPUSD,GBPUSDm,long,aggressive_liquidation,2026-05-14T13:45:00Z,2026-05-14T13:45:00Z,2026-05-14T15:00:00Z,1.3501375,1.3501,1.3501,1.348492572,1.348492572,1.348492572,0.001607428,1.36068,1.36068,6.5819433281,1.348492572,stop_loss,loss,loss,-1.0,-1.0,0.7216497411,0.7216497411,-1.1260224408,False,0.0,1.0,1.348492572,-1.0,15,10.0,0.0001,0.0622111846,15m-1778676300-1-56298d,4h-1778500800--1-68438e,1,15m_zone_distal_plus_buffer
trade-f0e5267c8029817a,f0e5267c8029817a,s146,USDCHF,USDCHFm,short,aggressive_liquidation,2026-05-15T08:35:00Z,2026-05-15T08:35:00Z,2026-05-15T09:05:00Z,0.785440726,0.78546,0.78546,0.7859692965,0.7859692965,0.7859692965,0.0005092965,0.78225,0.78225,6.3028118198,0.7859692965,stop_loss,loss,loss,-1.0,-1.0,0.0785397112,0.0785397112,-1.2566353784,False,0.0,1.0,0.7859692965,-1.0,6,13.0,0.00013,0.2552540612,15m-1778827500--1-7e0daf,4h-1778745600-1-2defe7,1,liquidity_pool_plus_buffer
trade-bf83d3a4c8dc6004,bf83d3a4c8dc6004,s146,USDJPY,USDJPYm,short,aggressive_liquidation,2026-05-15T09:15:00Z,2026-05-15T09:15:00Z,2026-05-15T11:00:00Z,158.5220725,158.55,158.55,158.64893205,158.64893205,158.64893205,0.09893205,157.966,157.966,5.903041532,158.3521359,trailing_stop,win,win,1.625,1.625,2.5472028529,2.5472028529,-0.1718351131,True,0.5,0.5,158.3521359,2.0,21,10.0,0.01,0.1010794783,15m-1778825700--1-efc287,4h-1778731200-1-564212,1,liquidity_pool_plus_buffer
trade-696e11f0c8d58a6b,696e11f0c8d58a6b,s146,USDCAD,USDCADm,short,aggressive_liquidation,2026-05-15T12:15:00Z,2026-05-15T12:15:00Z,2026-05-15T12:30:00Z,1.3752112315,1.37538,1.37538,1.375768785,1.375768785,1.375768785,0.000388785,1.37239,1.37239,7.6906259244,1.375768785,stop_loss,loss,loss,-1.0,-1.0,0.0514423139,0.0514423139,-1.1317309053,False,0.0,1.0,1.375768785,-1.0,3,14.0,0.00014,0.3600961971,15m-1778837400--1-443062,4h-1778788800-1-27ce4f,1,liquidity_pool_plus_buffer
trade-96a19018a3b91961,96a19018a3b91961,s146,USDCHF,USDCHFm,short,aggressive_liquidation,2026-05-15T14:55:00Z,2026-05-15T14:55:00Z,2026-05-15T15:45:00Z,0.786180689,0.78622,0.78622,0.7870543507,0.7870543507,0.7870543507,0.0008343507,0.78225,0.78225,4.7581907249,0.7870543507,stop_loss,loss,loss,-1.0,-1.0,0.1078683036,0.1078683036,-1.0906684029,False,0.0,1.0,0.7870543507,-1.0,10,13.0,0.00013,0.1558097718,15m-1778851800--1-dc2a3f,4h-1778745600-1-2defe7,1,liquidity_pool_plus_buffer
trade-d6f8a2977434a20d,d6f8a2977434a20d,s146,EURUSD,EURUSDm,long,aggressive_liquidation,2026-05-15T14:55:00Z,2026-05-15T14:55:00Z,2026-05-15T15:25:00Z,1.162978146,1.16297,1.16297,1.1621918875,1.1621918875,1.1621918875,0.0007781125,1.1709,1.1709,10.1913283748,1.1621918875,stop_loss,loss,loss,-1.0,-1.0,0.1285161207,0.1285161207,-1.1180902504,False,0.0,1.0,1.1621918875,-1.0,6,8.0,8e-05,0.1028128966,15m-1778851800-1-6d5068,4h-1778702400--1-72bb0f,1,liquidity_pool_plus_buffer
trade-56588897a48a2d3b,56588897a48a2d3b,s146,AUDUSD,AUDUSDm,long,aggressive_liquidation,2026-05-15T15:30:00Z,2026-05-15T15:30:00Z,2026-05-15T17:40:00Z,0.7150257495,0.7151,0.7151,0.7143392813,0.7143392813,0.7143392813,0.0007607188,0.72529,0.72529,13.3952265538,0.7158607188,trailing_stop,win,win,1.125,1.125,1.5774555314,1.5774555314,-0.6704186008,True,0.5,0.5,0.7158607188,1.0,26,9.0,9e-05,0.1183091649,15m-1778851800-1-918850,4h-1778702400--1-113c29,1,liquidity_pool_plus_buffer
trade-e7b8272038e42b3a,e7b8272038e42b3a,s146,USDCAD,USDCADm,short,aggressive_liquidation,2026-05-15T19:50:00Z,2026-05-15T19:50:00Z,2026-05-18T00:00:00Z,1.375261233,1.37537,1.37537,1.3764038168,1.3764038168,1.3764038168,0.0010338168,1.37239,1.37239,2.8825224586,1.3764038168,stop_loss,loss,loss,-1.0,-1.0,0.5610278611,0.5610278611,-1.0253267806,False,0.0,1.0,1.3764038168,-1.0,49,14.0,0.00014,0.1354205182,15m-1778858100--1-5535e6,4h-1778788800-1-27ce4f,1,liquidity_pool_plus_buffer
trade-012e88f3fe0d89b3,012e88f3fe0d89b3,s146,USDJPY,USDJPYm,short,aggressive_liquidation,2026-05-17T22:25:00Z,2026-05-17T22:25:00Z,2026-05-17T22:40:00Z,158.75906015,158.796,158.796,158.81494035,158.81494035,158.81494035,0.01894035,157.966,157.966,43.8217878761,158.767589475,trailing_stop,win,win,1.375,1.375,2.006298722,2.006298722,-0.6863653523,True,0.5,0.5,158.767589475,1.5,3,10.0,0.01,0.5279733479,15m-1778877900--1-9c1b2c,4h-1778731200-1-564212,1,swept_wick_plus_buffer
trade-dc788bab7bc8d55f,dc788bab7bc8d55f,s146,USDCHF,USDCHFm,short,aggressive_liquidation,2026-05-17T22:40:00Z,2026-05-17T22:40:00Z,2026-05-17T23:10:00Z,0.7866606635,0.78674,0.78674,0.7870093485,0.7870093485,0.7870093485,0.0002693485,0.78225,0.78225,16.6698533684,0.7870093485,stop_loss,loss,loss,-1.0,-1.0,0.0,0.0,-1.0395454216,False,0.0,1.0,0.7870093485,-1.0,6,13.0,0.00013,0.4826460886,15m-1778877900--1-deaf19,4h-1778745600-1-2defe7,1,liquidity_pool_plus_buffer
trade-3e57719c29cdc92b,3e57719c29cdc92b,s146,USDCAD,USDCADm,short,aggressive_liquidation,2026-05-18T05:25:00Z,2026-05-18T05:25:00Z,2026-05-18T09:15:00Z,1.3750412425,1.37515,1.37515,1.3760637998,1.3760637998,1.3760637998,0.0009137997,1.37239,1.37239,3.0203553897,1.3742362003,trailing_stop,win,win,1.125,1.125,1.8713071436,1.8713071436,-0.383016082,True,0.5,0.5,1.3742362003,1.0,46,14.0,0.00014,0.1532064328,15m-1779072300--1-88c247,4h-1778788800-1-27ce4f,1,liquidity_pool_plus_buffer
