meta_trade_id,meta_symbol,meta_signal_time_utc,k_paths,k_p_target_first,k_p_stop_first,k_p_timeout,k_expected_r,k_median_r,k_expected_r_p25,k_mean_mfe_r,k_mean_mae_r,k_mean_terminal_r,k_p_terminal_favorable,k_dispersion_r,k_mean_bars_to_exit,k_reward_r,k_target_stop_ratio,k_error
trade-d6944e6222323508,USDCAD,2025-12-05T11:00:00Z,30.0,0.0,0.96666667,0.03333333,-0.90388601,-1.0,-1.0,0.19760665,-1.33654994,1.40459799,0.93333333,0.83359606,14.56666667,3.13597076,1.03e-06,
trade-fd55e36e52214264,USDCHF,2025-12-05T19:05:00Z,30.0,1.0,0.0,0.0,1.81073813,1.81073813,1.81073813,3.91222264,-0.38198274,6.29794021,1.0,0.51286254,35.36666667,1.81073813,1000001.0,
trade-af3461d211c3ea85,AUDUSD,2025-12-08T01:45:00Z,30.0,1.0,0.0,0.0,4.07428447,4.07428447,4.07428447,4.41670661,-0.30849405,4.43411611,1.0,0.51216225,66.3,4.07428447,1000001.0,
trade-c57485dfdfc62dd1,EURUSD,2025-12-08T01:50:00Z,30.0,0.0,0.93333333,0.06666667,-0.96483721,-1.0,-1.0,0.57230543,-1.09317925,-1.44431203,0.06666667,0.86788824,76.16666667,3.93197452,1.07e-06,
trade-8e7597e68c7d5eba,NZDUSD,2025-12-08T04:25:00Z,30.0,0.0,0.0,1.0,2.37437689,2.37419068,2.20727867,3.61224756,-0.25127176,2.37437689,1.0,0.4019847,96.0,5.18559571,1.0,
trade-f4f7406453c6002c,EURUSD,2025-12-08T08:20:00Z,30.0,0.0,0.33333333,0.66666667,-0.24508594,-0.26151758,-1.0,0.89680769,-0.7340059,0.04024237,0.6,0.44548656,84.83333333,2.54682505,3e-06,
trade-a5622a56f0b45a19,EURUSD,2025-12-09T03:40:00Z,30.0,0.0,0.33333333,0.66666667,-0.24922776,-0.06598701,-1.0,1.0469599,-0.68969959,-0.06663354,0.56666667,0.53840273,86.4,3.55178682,3e-06,
trade-100eb8860a4aa791,EURUSD,2025-12-09T08:40:00Z,30.0,0.0,0.7,0.3,-0.71429664,-1.0,-1.0,1.33836852,-0.99243785,-0.17338273,0.4,0.6363345,69.76666667,3.48191631,1.43e-06,
trade-43cd179e06191027,USDCHF,2025-12-09T17:25:00Z,30.0,0.0,0.03333333,0.96666667,0.82212429,0.90558748,0.42188375,1.50412535,-0.47154229,0.89692523,1.0,0.44982653,93.73333333,2.60580477,3e-05,
trade-69b66cec5f9a95fd,GBPUSD,2025-12-09T20:00:00Z,30.0,0.83333333,0.16666667,0.0,2.00239708,2.6028765,2.6028765,2.37693866,-0.5633271,3.34831101,1.0,0.37879559,46.46666667,2.6028765,4.999976,
trade-1ed8b3a20177a80e,USDJPY,2025-12-09T23:45:00Z,30.0,0.96666667,0.03333333,0.0,5.74895647,5.9816791,5.9816791,6.68443276,-0.24444433,10.82160732,1.0,0.79691159,25.6,5.9816791,28.99916003,
trade-21bcf9aeda649a57,USDJPY,2025-12-10T10:00:00Z,30.0,0.96666667,0.03333333,0.0,4.26136201,4.44278828,4.44278828,4.78927932,-0.27249996,6.09536381,1.0,0.8959347,61.46666667,4.44278828,28.99916003,
trade-fa3274d16e915476,GBPUSD,2025-12-10T11:45:00Z,30.0,0.03333333,0.96666667,0.0,-0.81740439,-1.0,-1.0,0.86702783,-1.61135014,2.98900783,1.0,0.97960534,8.43333333,4.47786839,0.03448376,
trade-8d34fb324396b212,EURUSD,2025-12-11T08:00:00Z,30.0,1.0,0.0,0.0,3.30965894,3.30965894,3.30965894,3.42205633,-0.14914965,4.58257784,1.0,0.4071427,60.56666667,3.30965894,1000001.0,
trade-4441a88e29aff417,USDCHF,2025-12-11T08:15:00Z,30.0,0.83333333,0.16666667,0.0,6.31573707,7.77888449,7.77888449,6.80391626,-0.73073627,9.10444713,1.0,0.53536984,57.2,7.77888449,4.999976,
trade-4356b5757efacd49,USDCHF,2025-12-12T05:10:00Z,30.0,0.1,0.86666667,0.03333333,-0.02828361,-1.0,-1.0,1.65282418,-1.58083855,10.7331294,1.0,2.24658888,36.23333333,6.46372787,0.11538564,
trade-3964161ca534801d,USDCHF,2025-12-12T10:55:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.20634072,-1.30462571,4.47551107,1.0,1.28019448,29.73333333,3.67757319,1e-06,
trade-d2a201c89aa2610b,USDCAD,2025-12-12T13:15:00Z,30.0,0.0,0.96666667,0.03333333,-0.81004823,-1.0,-1.0,1.14975325,-1.6034781,5.4229207,1.0,1.19988214,11.43333333,10.27595782,1.03e-06,
trade-eddf6e5e72254991,USDCHF,2025-12-12T17:35:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.2504802,-1.76443407,0.38572661,0.63333333,1.07719055,15.56666667,5.75732632,1e-06,
trade-c8e5ab0e328f770e,USDCAD,2025-12-12T19:05:00Z,30.0,0.0,0.86666667,0.13333333,-0.82797036,-1.0,-1.0,0.20675961,-1.22473883,0.71831603,1.0,0.37824669,45.23333333,1.79699071,1.15e-06,
trade-82ef02baa794ec6f,USDCHF,2025-12-15T02:40:00Z,30.0,0.0,0.6,0.4,-0.68625015,-1.0,-1.0,0.1806876,-0.92518029,-0.64049121,0.1,0.48923176,83.53333333,1.71569054,1.67e-06,
trade-c930d7d0e4e7dda9,NZDUSD,2025-12-15T19:05:00Z,30.0,0.13333333,0.36666667,0.5,1.15545981,1.94798568,-1.0,1.85105228,-0.91126005,2.64685369,1.0,0.638318,74.4,3.14196974,0.3636381,
trade-261e4c1ccd3566aa,USDCAD,2025-12-15T20:45:00Z,30.0,0.0,0.83333333,0.16666667,-0.91190255,-1.0,-1.0,0.1637502,-1.15447128,-0.65724564,0.06666667,0.41605968,39.23333333,4.05056055,1.2e-06,
trade-dc35306916ecb0da,EURUSD,2025-12-16T08:30:00Z,30.0,0.9,0.0,0.1,2.09020249,2.16638474,2.16638474,2.28847561,-0.30115124,1.83661481,1.0,0.50243706,68.7,2.16638474,900001.0,
trade-9e92bb33cecc3084,GBPUSD,2025-12-16T11:20:00Z,30.0,0.0,0.0,1.0,2.79459143,2.79371933,2.71557031,3.47492504,-0.216805,2.79459143,1.0,0.15358868,96.0,5.08084412,1.0,
trade-f3353343b0bf1a74,GBPUSD,2025-12-16T14:45:00Z,30.0,0.96666667,0.03333333,0.0,3.40583045,3.55775564,3.55775564,3.56464555,-0.32365106,4.50155505,1.0,0.31574015,21.1,3.55775564,28.99916003,
trade-7a6729dee4703a1d,USDCAD,2025-12-16T19:00:00Z,30.0,0.0,0.06666667,0.93333333,3.25898143,3.57159413,3.20035762,3.913416,-0.4500169,3.5811634,1.0,0.36717704,89.73333333,9.22785573,1.5e-05,
trade-a91b27e4eebd1612,NZDUSD,2025-12-16T19:35:00Z,30.0,0.0,0.8,0.2,-0.73250135,-1.0,-1.0,0.29552,-1.12459551,-0.43560123,0.23333333,0.65235388,44.96666667,2.93214871,1.25e-06,
trade-e73a746dd77aee8f,GBPUSD,2025-12-16T22:00:00Z,30.0,1.0,0.0,0.0,1.97605392,1.97605392,1.97605392,2.1625728,-0.3294513,2.30595517,1.0,0.18930589,50.53333333,1.97605392,1000001.0,
trade-439afe8121a0f7bf,USDJPY,2025-12-16T23:30:00Z,30.0,0.1,0.53333333,0.36666667,0.11503211,-1.0,-1.0,1.08693001,-0.97580363,1.47458119,0.96666667,0.71981998,52.1,2.38402896,0.18750152,
trade-bdefc46f19d058eb,EURUSD,2025-12-17T06:15:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,-0.08157841,-1.17735524,-3.65327541,0.0,0.82536979,7.7,8.73864492,1e-06,
trade-3b8d728d3942055d,AUDUSD,2025-12-17T12:55:00Z,30.0,0.13333333,0.86666667,0.0,-0.52567231,-1.0,-1.0,0.60709468,-1.27406773,2.50082836,1.0,0.5245269,15.33333333,2.55745768,0.15384713,
trade-1ff9b9ee1c88da7f,USDCAD,2025-12-17T13:45:00Z,30.0,0.0,0.03333333,0.96666667,0.94033152,1.02019871,0.82980655,1.43311788,-0.47060846,0.99718805,1.0,0.26179439,93.16666667,2.00952056,3e-05,
trade-295d25b735ec6886,NZDUSD,2025-12-17T14:50:00Z,30.0,0.0,0.7,0.3,-0.81376861,-1.0,-1.0,0.25513567,-1.01254805,-0.5863879,0.0,0.2913898,59.63333333,1.96774589,1.43e-06,
trade-a50ed08e38ae3d71,USDCAD,2025-12-17T15:50:00Z,30.0,0.1,0.1,0.8,0.14621953,0.14264408,-0.22460582,0.89895412,-0.63971088,0.09205766,0.66666667,0.40656508,80.83333333,1.58054264,1.0,
trade-1bc0fd553467631e,USDCAD,2025-12-18T02:00:00Z,30.0,0.26666667,0.0,0.73333333,3.33309811,3.39330875,2.01793554,4.00639829,-0.61113533,3.16305356,1.0,1.27128933,93.76666667,5.20301313,266667.66666667,
trade-2821f0f13eb4db89,USDCHF,2025-12-18T02:30:00Z,30.0,0.0,0.8,0.2,-0.63196907,-1.0,-1.0,0.54685085,-1.11112296,-0.59729491,0.3,1.05057695,49.33333333,7.03573904,1.25e-06,
trade-0b6b0bb2106a8275,USDJPY,2025-12-18T12:45:00Z,30.0,0.0,0.6,0.4,3.35112047,-1.0,-1.0,5.121288,-1.06303147,10.47741503,1.0,1.5113706,42.83333333,17.45770544,1.67e-06,
trade-2441dd9d5f80dadb,USDJPY,2025-12-19T00:50:00Z,30.0,0.0,0.03333333,0.96666667,0.94070551,1.12374737,0.47591741,1.72184229,-0.43669749,0.97469919,1.0,0.51909855,93.06666667,4.80127605,3e-05,
trade-be8669e5547ab7fd,USDCAD,2025-12-19T03:30:00Z,30.0,0.0,0.5,0.5,-0.15062996,-0.67769894,-1.0,1.6562619,-0.93582051,0.23882282,0.53333333,0.85398799,73.86666667,4.89802333,2e-06,
trade-8433b39f7619477b,EURUSD,2025-12-19T16:05:00Z,30.0,0.0,0.56666667,0.43333333,1.49532876,-1.0,-1.0,2.97763472,-1.17753169,4.22397231,1.0,1.17478046,49.96666667,9.61013268,1.76e-06,
trade-706960b959c76c56,EURUSD,2025-12-22T03:35:00Z,30.0,0.0,0.5,0.5,0.07030768,-0.57198136,-1.0,1.66103004,-1.03047368,0.9123018,0.8,0.83299076,81.56666667,6.48286483,2e-06,
trade-98281bff8a153a46,USDJPY,2025-12-22T08:05:00Z,30.0,0.0,0.0,1.0,4.34270375,4.0976198,3.30422127,4.8462588,-0.10589498,4.34270375,1.0,1.30580717,96.0,7.78118674,1.0,
trade-4f421eb5123072e1,USDJPY,2025-12-22T22:10:00Z,30.0,0.0,0.63333333,0.36666667,-0.4694676,-1.0,-1.0,0.26182522,-1.19578402,0.16795627,0.6,0.69858613,49.76666667,1.7918825,1.58e-06,
trade-1e0fc13b8d9a437a,USDCAD,2025-12-23T07:10:00Z,30.0,0.0,0.56666667,0.43333333,1.53233764,-1.0,-1.0,2.87533436,-1.24004073,5.44352358,1.0,1.22768312,47.5,8.08411662,1.76e-06,
trade-dda3d445a8903892,AUDUSD,2025-12-23T20:05:00Z,30.0,0.73333333,0.26666667,0.0,7.45996423,10.53631486,1.88407871,8.81234343,-0.59941067,16.964142,1.0,1.15988542,40.7,10.53631486,2.74999344,
trade-09cde4c2a368792b,USDCHF,2025-12-23T23:35:00Z,30.0,0.03333333,0.16666667,0.8,4.07906977,4.88613162,3.90832635,4.57395575,-0.50008466,5.060373,1.0,0.7649546,81.53333333,6.75201894,0.2000048,
trade-38ce5ea9769dd77a,USDJPY,2025-12-24T00:15:00Z,30.0,0.03333333,0.86666667,0.1,-0.26810609,-1.0,-1.0,1.01409262,-1.60424169,4.73643219,1.0,0.90448,22.83333333,6.02896867,0.03846265,
trade-459e55196c8806ac,EURUSD,2025-12-24T00:15:00Z,30.0,0.9,0.1,0.0,4.5792899,5.199211,5.199211,5.18686514,-0.36897769,8.27709655,1.0,1.00595622,42.0,5.199211,8.99992,
trade-7c6b40cd4757e44a,USDCHF,2025-12-24T11:00:00Z,30.0,0.0,0.66666667,0.33333333,0.80155294,-1.0,-1.0,1.76660369,-1.10676276,4.92614347,1.0,0.59770255,43.96666667,8.11961737,1.5e-06,
trade-aaa58956055d1f4f,NZDUSD,2025-12-24T12:30:00Z,30.0,0.0,0.3,0.7,1.56008177,2.43509678,-1.0,2.50593678,-0.63895173,2.8315955,1.0,0.49388641,72.93333333,7.26484202,3.33e-06,
trade-d0ddd7b9609f9d93,AUDUSD,2025-12-24T15:35:00Z,30.0,0.93333333,0.03333333,0.03333333,3.91934539,4.13420079,4.13420079,4.93211732,-0.47141024,5.0948967,1.0,1.03835932,72.23333333,4.13420079,27.99919002,
trade-f8c20638ece7322f,USDCAD,2025-12-25T23:35:00Z,30.0,0.03333333,0.73333333,0.23333333,-0.18018167,-1.0,-1.0,0.87583748,-1.26523029,2.02602599,1.0,0.58197185,42.23333333,3.54117678,0.04545585,
trade-4ea1c45bd3684b5d,NZDUSD,2025-12-26T06:10:00Z,30.0,0.0,0.5,0.5,-0.40888526,-0.87301548,-1.0,0.89962013,-0.8659682,-0.18875133,0.46666667,0.64369087,71.03333333,5.22584947,2e-06,
trade-542a3b8312c4ab99,USDJPY,2025-12-26T11:55:00Z,30.0,0.3,0.36666667,0.33333333,3.65313525,4.19162794,-1.0,5.0355446,-0.84284956,5.64528912,1.0,1.36884854,51.03333333,7.94142698,0.81818231,
trade-7280ac3b25cc40ce,USDCHF,2025-12-26T13:55:00Z,30.0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0.24459674,-1.24528542,-1.9619815,0.0,0.62859437,10.8,9.73118275,1e-06,
trade-ae2742a29d1b43ba,AUDUSD,2025-12-29T02:15:00Z,30.0,0.0,0.0,1.0,1.40002322,1.35856605,1.17204817,2.32782669,-0.1681124,1.40002322,1.0,0.32912961,96.0,3.38929953,1.0,
trade-817fc811f7dd10d2,AUDUSD,2025-12-29T07:40:00Z,30.0,0.0,0.0,1.0,2.18820414,2.27914787,1.89545959,3.05073615,-0.35731897,2.18820414,1.0,0.52295487,96.0,4.08555163,1.0,
trade-13c8aac7b4f548b5,USDJPY,2025-12-29T08:50:00Z,30.0,0.1,0.8,0.1,-0.34699821,-1.0,-1.0,1.40896262,-1.03124756,0.84279039,0.76666667,1.11746433,35.13333333,3.82060531,0.12500109,
trade-161b1acadd9230ad,USDJPY,2025-12-29T10:10:00Z,30.0,0.1,0.76666667,0.13333333,-0.29776873,-1.0,-1.0,1.38507821,-1.01005889,1.69766485,1.0,0.89923005,39.96666667,3.82986389,0.13043592,
trade-3eb02f3653ff29df,USDJPY,2025-12-29T13:35:00Z,30.0,0.13333333,0.66666667,0.2,-0.24634569,-1.0,-1.0,1.19946452,-0.87759589,-0.14893087,0.3,0.69568637,37.33333333,2.64860817,0.2000012,
trade-7348d0204b13e0f0,NZDUSD,2025-12-29T15:25:00Z,30.0,1.0,0.0,0.0,2.47932752,2.47932752,2.47932752,2.52058195,-0.33281024,2.96115932,1.0,0.36781514,37.83333333,2.47932752,1000001.0,
trade-dd58342f0cb9e62b,USDCAD,2025-12-29T15:25:00Z,30.0,0.86666667,0.0,0.13333333,1.94804337,2.01607173,2.01607173,2.20531797,-0.24259166,1.90222268,1.0,0.31680894,36.63333333,2.01607173,866667.66666667,
trade-41a9fc8f778463b5,USDJPY,2025-12-29T15:40:00Z,30.0,0.1,0.3,0.6,0.17472919,0.41652808,-1.0,1.05739455,-0.66345713,0.08424222,0.66666667,0.67006054,74.53333333,1.78134648,0.33333556,
trade-c461599a3405b677,NZDUSD,2025-12-30T19:20:00Z,30.0,0.16666667,0.5,0.33333333,1.15259451,0.86053736,-1.0,1.91791791,-1.06079626,3.25456527,1.0,0.31250378,61.93333333,3.69958727,0.33333467,
trade-8889e5c0a7d3900c,EURUSD,2025-12-31T00:05:00Z,30.0,0.5,0.16666667,0.33333333,4.46330304,5.91026513,3.59485083,5.22972862,-0.67072649,5.44492573,1.0,1.28372903,69.9,6.56627092,2.999988,
trade-39c2ca0e78c5fd36,USDJPY,2025-12-31T09:25:00Z,30.0,0.73333333,0.0,0.26666667,5.22049822,5.57551288,5.24056386,5.80550403,-0.13520592,4.78000156,1.0,0.711306,81.9,5.57551288,733334.33333333,
trade-fd46edee18637aab,EURUSD,2025-12-31T14:35:00Z,30.0,0.0,0.2,0.8,0.58190105,0.94640629,0.4758028,1.20341653,-0.70808911,1.03417141,1.0,0.3283696,79.63333333,2.41364567,5e-06,
trade-5957fe1d18203ad0,AUDUSD,2025-12-31T20:40:00Z,30.0,0.3,0.7,0.0,1.49406084,-1.0,-1.0,3.07385422,-1.499889,11.26285446,1.0,0.95758247,25.63333333,7.31353612,0.42857224,
trade-5a7ff2796c025f89,USDJPY,2026-01-02T07:00:00Z,30.0,0.86666667,0.13333333,0.0,6.52798246,7.68613361,7.68613361,7.34006015,-0.44349645,8.5656966,1.0,1.33922913,42.5,7.68613361,6.49995875,
trade-376bdafe7e94364c,EURUSD,2026-01-02T08:10:00Z,30.0,0.0,0.86666667,0.13333333,-0.46241998,-1.0,-1.0,1.14487753,-1.36675033,3.10264545,1.0,1.10600401,20.56666667,6.50661091,1.15e-06,
trade-6438ce29f5783e6a,USDJPY,2026-01-02T10:05:00Z,30.0,1.0,0.0,0.0,3.45399482,3.45399482,3.45399482,3.65077675,-0.36987158,4.01552345,1.0,0.47648677,57.63333333,3.45399482,1000001.0,
trade-c230cf97d8aee4dd,EURUSD,2026-01-02T13:50:00Z,30.0,0.0,0.1,0.9,1.72809373,2.01947119,1.84875952,2.25490005,-0.77209621,2.03029926,1.0,0.27994665,86.83333333,4.39987599,1e-05,
trade-e7198da4bd06ecb3,USDJPY,2026-01-02T18:30:00Z,30.0,0.5,0.43333333,0.06666667,4.54679868,7.88966208,-1.0,6.133502,-0.92886775,6.44178877,1.0,1.62572183,41.16666667,9.2201934,1.1538458,
trade-bcc7a24b9fe2d178,USDJPY,2026-01-02T21:55:00Z,30.0,0.33333333,0.4,0.26666667,1.1119677,0.20466221,-1.0,3.05489355,-0.7687038,1.62960874,0.96666667,1.15681512,37.46666667,4.13067169,0.83333375,
trade-0bc038bf322e3228,NZDUSD,2026-01-04T23:05:00Z,30.0,0.0,0.23333333,0.76666667,-0.23839305,-0.15896396,-0.62001664,0.54593911,-0.84515475,-0.02256061,0.46666667,0.3558004,81.96666667,2.91132791,4.29e-06,
trade-1e97a2e6a658c831,GBPUSD,2026-01-04T23:50:00Z,30.0,0.0,0.76666667,0.23333333,-0.5063197,-1.0,-1.0,1.0064177,-1.20633103,0.73402516,0.73333333,0.89695883,41.56666667,5.95661412,1.3e-06,
trade-2e9a22b058f19959,USDCHF,2026-01-05T02:15:00Z,30.0,0.0,0.6,0.4,-0.39030411,-1.0,-1.0,1.17900466,-0.87871806,0.38838239,0.73333333,0.60632621,64.83333333,5.09592721,1.67e-06,
trade-18ba41d85de2ac5b,USDCHF,2026-01-05T07:20:00Z,30.0,0.0,0.0,1.0,1.31031669,1.33964398,1.02019881,2.22957462,-0.2207384,1.31031669,1.0,0.48759084,96.0,4.28436248,1.0,
trade-35698bb7a9e426d0,GBPUSD,2026-01-05T07:40:00Z,30.0,0.0,0.4,0.6,0.30687016,0.47823124,-1.0,1.84684037,-0.93927114,1.36387602,1.0,0.74953953,71.7,5.47425458,2.5e-06,
trade-42bd6af5382c0509,NZDUSD,2026-01-06T00:10:00Z,30.0,0.16666667,0.0,0.83333333,2.57541472,2.44449448,2.11679841,3.28776616,-0.22619137,2.49175831,1.0,0.72708418,95.36666667,4.04842893,166667.66666667,
trade-3b4867851aef22ec,GBPUSD,2026-01-06T01:10:00Z,30.0,0.8,0.0,0.2,9.12001813,9.44883854,9.44883854,9.88750144,0.04842621,8.85987658,1.0,0.87605904,74.4,9.44883854,800001.0,
trade-75ecde8c3635ab14,AUDUSD,2026-01-06T02:10:00Z,30.0,0.7,0.03333333,0.26666667,5.61880179,6.44511185,4.78728575,6.44002733,-0.66120682,5.49422525,1.0,1.20946671,77.6,6.44511185,20.99940002,
trade-f768288621f4d83e,GBPUSD,2026-01-06T07:00:00Z,30.0,0.76666667,0.23333333,0.0,1.7492752,2.58601113,2.58601113,2.48311144,-0.41723863,17.36736692,1.0,2.88706321,6.46666667,2.58601113,3.28570449,
trade-e3aa6da158754c40,USDJPY,2026-01-06T07:10:00Z,30.0,0.03333333,0.5,0.46666667,1.41265849,0.43603621,-1.0,2.59347999,-1.10018954,3.94654566,1.0,0.87652049,51.43333333,5.96984245,0.06666853,
trade-1174ea55f5c0e940,USDJPY,2026-01-06T10:15:00Z,30.0,0.03333333,0.7,0.26666667,0.40509709,-1.0,-1.0,1.71049438,-1.28237808,3.76917777,1.0,0.64893221,42.06666667,5.23493543,0.04762041,
trade-c71135be8d20e59e,USDJPY,2026-01-06T12:15:00Z,30.0,0.0,0.8,0.2,-0.21549079,-1.0,-1.0,0.9898257,-1.25553865,3.05501683,1.0,0.46240632,28.3,5.23372184,1.25e-06,
trade-7f7583983808abd3,AUDUSD,2026-01-06T14:30:00Z,30.0,0.3,0.0,0.7,2.32241012,2.12501185,1.96946876,2.75750815,-0.4242747,2.20948795,1.0,0.48134617,94.46666667,3.01872832,300001.0,
trade-2ffe6f1ab79f3554,USDCAD,2026-01-06T15:45:00Z,30.0,0.0,0.23333333,0.76666667,1.39698496,1.67045406,1.24916959,2.52441575,-0.62505751,2.28169186,1.0,0.69071514,75.6,5.71318961,4.29e-06,
trade-e9ba9022ff110c97,USDCAD,2026-01-07T06:40:00Z,30.0,0.63333333,0.03333333,0.33333333,6.21121073,7.2599742,5.4690164,7.43857072,-0.28209817,6.26253002,1.0,1.78430049,82.9,7.2599742,18.99946002,
trade-b208e12a9b31d684,USDCAD,2026-01-07T10:35:00Z,30.0,0.96666667,0.0,0.03333333,5.9661071,5.97608534,5.97608534,6.39759151,-0.3519176,6.30498784,1.0,0.6333012,66.66666667,5.97608534,966667.66666667,
trade-8683959eab38cb07,USDCAD,2026-01-08T04:20:00Z,30.0,0.96666667,0.03333333,0.0,4.91671877,5.12074355,5.12074355,5.40659287,-0.333494,10.56524377,1.0,0.80412547,41.26666667,5.12074355,28.99916003,
trade-5a63e1450840567b,GBPUSD,2026-01-08T12:30:00Z,30.0,0.46666667,0.3,0.23333333,2.68246585,4.17984386,-1.0,3.28594572,-0.8689516,4.54235253,1.0,0.7225175,51.1,4.5754142,1.5555537,
trade-fad7eaf6e3f4b959,USDCHF,2026-01-08T14:05:00Z,30.0,0.96666667,0.03333333,0.0,1.95591228,2.05784029,2.05784029,2.15076251,-0.55435706,2.7707579,1.0,0.55440986,32.66666667,2.05784029,28.99916003,
trade-5b551aa7bd107bc4,GBPUSD,2026-01-09T01:15:00Z,30.0,0.1,0.1,0.8,2.8108828,3.160356,2.92220324,3.25550585,-0.56299285,3.28014407,1.0,0.45387274,88.76666667,4.01762566,1.0,
trade-df1e6d8d9c217bb5,EURUSD,2026-01-09T01:20:00Z,30.0,0.9,0.1,0.0,2.00714554,2.34127283,2.34127283,2.204327,-0.48087126,3.19459642,1.0,0.41792112,59.1,2.34127283,8.99992,
trade-42c8611e701b44f4,AUDUSD,2026-01-09T02:05:00Z,30.0,0.53333333,0.43333333,0.03333333,2.18672889,4.64410402,-1.0,2.90480885,-0.89214137,5.06341814,1.0,0.54854252,60.8,4.64410402,1.2307687,
trade-a716081c88dfa6a7,EURUSD,2026-01-09T06:20:00Z,30.0,0.6,0.4,0.0,2.27668834,4.46114723,-1.0,3.24360363,-0.85592225,5.82493185,1.0,1.05891265,51.66666667,4.46114723,1.49999875,
trade-fc7d30b359ed0587,USDCAD,2026-01-09T08:20:00Z,30.0,0.1,0.3,0.6,1.84059436,2.19502616,-1.0,2.7721754,-0.62753228,3.44285857,1.0,1.49691391,76.93333333,5.76197562,0.33333556,
trade-12deb02cc0ed3273,USDCHF,2026-01-09T14:20:00Z,30.0,0.33333333,0.33333333,0.33333333,2.29707992,3.3573336,-1.0,2.90788804,-0.90050776,3.83161263,1.0,0.84497481,52.66666667,4.53469696,1.0,
trade-ade0dd7fd8efd125,EURUSD,2026-01-09T14:20:00Z,30.0,0.0,0.73333333,0.26666667,-0.37909344,-1.0,-1.0,0.86582132,-1.20488132,1.7604474,0.96666667,0.75576909,29.76666667,3.89125049,1.36e-06,
trade-d7ce22b34bfc95a7,USDJPY,2026-01-11T23:05:00Z,30.0,0.93333333,0.06666667,0.0,7.55574541,8.16687008,8.16687008,8.51320595,-0.64733842,9.1865211,1.0,0.7561039,32.7,8.16687008,13.999805,
trade-9063589841c73e8e,AUDUSD,2026-01-11T23:50:00Z,30.0,0.0,0.26666667,0.73333333,0.37680291,0.75442302,-0.83067517,1.1874709,-0.7248747,0.99411935,0.96666667,0.50979688,75.1,4.83759299,3.75e-06,
trade-e29d177617c1781b,USDCHF,2026-01-12T13:55:00Z,30.0,0.03333333,0.16666667,0.8,3.10869137,3.81263727,3.37384579,3.66933382,-0.66047803,3.99183767,1.0,0.42199805,80.53333333,5.00280904,0.2000048,
trade-0b100ddb99deadf5,USDCHF,2026-01-12T19:30:00Z,30.0,0.16666667,0.23333333,0.6,2.05535634,2.63979436,1.92569669,2.69049108,-0.79232442,3.00051508,1.0,0.56213432,79.23333333,3.99007999,0.71428694,
trade-29b7890fb073c132,USDCHF,2026-01-13T13:40:00Z,30.0,0.03333333,0.73333333,0.23333333,-0.56868516,-1.0,-1.0,0.43672164,-1.00732434,-0.51470437,0.23333333,0.86314498,35.23333333,1.58443948,0.04545585,
trade-423b49a023b84788,USDJPY,2026-01-13T14:00:00Z,30.0,0.93333333,0.06666667,0.0,4.69734637,5.10429968,5.10429968,5.07397648,-0.6963211,6.14596967,1.0,0.47425708,31.93333333,5.10429968,13.999805,
trade-a60500a1856b9f20,AUDUSD,2026-01-14T01:05:00Z,30.0,0.0,0.26666667,0.73333333,4.08155593,5.60637609,0.20134151,4.89317712,-0.6384472,5.94203889,1.0,0.95294715,71.06666667,11.07981644,3.75e-06,
trade-e85b4e8440cf6081,AUDUSD,2026-01-14T12:20:00Z,30.0,0.0,0.73333333,0.26666667,-0.20446248,-1.0,-1.0,0.87847921,-1.06186399,2.36154635,1.0,0.61161551,37.7,5.50535399,1.36e-06,
trade-fce384958c9d7d0b,AUDUSD,2026-01-14T15:10:00Z,30.0,0.0,0.43333333,0.56666667,0.46694225,1.09026714,-1.0,1.19304593,-0.88998366,1.76478829,1.0,0.4328953,58.63333333,5.94048021,2.31e-06,
trade-a63139b04ad41b3f,USDJPY,2026-01-15T09:30:00Z,30.0,0.0,0.7,0.3,-0.19712425,-1.0,-1.0,0.77488473,-1.23047046,2.3669366,1.0,0.78196892,54.56666667,3.5269428,1.43e-06,
trade-72fb364d8f637a16,USDCAD,2026-01-15T11:50:00Z,30.0,0.73333333,0.0,0.26666667,2.62864566,2.92604086,2.60560026,3.02278798,-0.42076072,2.22562659,1.0,0.45175852,59.46666667,2.92604086,733334.33333333,
trade-f2c70f3d1e99a06d,USDJPY,2026-01-15T13:05:00Z,30.0,0.0,0.76666667,0.23333333,-0.71909568,-1.0,-1.0,0.45304537,-1.27381732,0.19139301,0.7,0.70438882,30.4,3.38720514,1.3e-06,
trade-ce7530e8946184f3,EURUSD,2026-01-15T18:00:00Z,30.0,0.93333333,0.06666667,0.0,2.59849973,2.85553543,2.85553543,2.76396355,-0.4360725,5.07904217,1.0,0.53532342,20.93333333,2.85553543,13.999805,
trade-f6643b72e835dce1,GBPUSD,2026-01-15T21:35:00Z,30.0,0.86666667,0.13333333,0.0,2.85125631,3.44375728,3.44375728,3.23134261,-0.4780594,4.55627461,1.0,0.63324197,40.5,3.44375728,6.49995875,
